"name","phone","website","rating","reviews","query","url"
"Pure Plumbing",,,"4.8","910","Emergency Plumber in Dallas, TX","https://www.google.com/maps/place/Pure+Plumbing/data=!4m7!3m6!1s0x864c19a930f13377:0x9d44f49b01eabf23!8m2!3d32.9548871!4d-96.7148453!16s%2Fg%2F11nh62_nm7!19sChIJdzPxMKkZTIYRI7_qAZv0RJ0?authuser=0&hl=en&rclk=1"
"Mother Modern Plumbing, Sewer & Drain",,,"5.0","240","Emergency Plumber in Dallas, TX","https://www.google.com/maps/place/Mother+Modern+Plumbing,+Sewer+%26+Drain/data=!4m7!3m6!1s0x864e9fe4c23bc6fb:0xe9d6961e41366883!8m2!3d32.8400047!4d-96.774789!16s%2Fg%2F11x8vm68nz!19sChIJ-8Y7wuSfToYRg2g2QR6W1uk?authuser=0&hl=en&rclk=1"
"Baker Brothers Plumbing, Air & Electric",,,"4.9","24,358","Emergency Plumber in Dallas, TX","https://www.google.com/maps/place/Baker+Brothers+Plumbing,+Air+%26+Electric/data=!4m7!3m6!1s0x864e99246aaaaaab:0x3be596d64a29da76!8m2!3d32.8004991!4d-96.6688938!16s%2Fg%2F1tgxjgf1!19sChIJq6qqaiSZToYRdtopStaW5Ts?authuser=0&hl=en&rclk=1"
"Dial One Johnson Plumbing, Cooling & Heating",,,"4.9","640","Emergency Plumber in Dallas, TX","https://www.google.com/maps/place/Dial+One+Johnson+Plumbing,+Cooling+%26+Heating/data=!4m7!3m6!1s0x864e9a3f7d3e6d37:0xa41e7d0be0a0acf3!8m2!3d32.737305!4d-96.8563772!16s%2Fg%2F1261sj890!19sChIJN20-fT-aToYR86yg4At9HqQ?authuser=0&hl=en&rclk=1"
"Dallas Plumbing & Air Conditioning",,,"4.6","1,142","Emergency Plumber in Dallas, TX","https://www.google.com/maps/place/Dallas+Plumbing+%26+Air+Conditioning/data=!4m7!3m6!1s0x864ea082068644ed:0x99b05dca1975510f!8m2!3d32.8992107!4d-96.7014079!16s%2Fg%2F1tmy5gdt!19sChIJ7USGBoKgToYRD1F1GcpdsJk?authuser=0&hl=en&rclk=1"
"Jake the Plumbing Pro",,,"4.8","164","Emergency Plumber in Dallas, TX","https://www.google.com/maps/place/Jake+the+Plumbing+Pro/data=!4m7!3m6!1s0x864e999218530347:0x71b183c3481c6693!8m2!3d32.7908165!4d-96.8190541!16s%2Fg%2F11n989mqlg!19sChIJRwNTGJKZToYRk2YcSMODsXE?authuser=0&hl=en&rclk=1"
"Elite Plumbers Dallas",,,"5.0","44","Emergency Plumber in Dallas, TX","https://www.google.com/maps/place/Elite+Plumbers+Dallas/data=!4m7!3m6!1s0x65bc556e3a8178b1:0xb506c12607adfb1e!8m2!3d32.7954812!4d-96.8017672!16s%2Fg%2F11tsdpmmxs!19sChIJsXiBOm5VvGURHvutBybBBrU?authuser=0&hl=en&rclk=1"
"All Masters Plumbing",,,"4.5","826","Emergency Plumber in Dallas, TX","https://www.google.com/maps/place/All+Masters+Plumbing/data=!4m7!3m6!1s0x864c2b14a2f607cb:0x935e8446fcb0deeb!8m2!3d32.8847861!4d-96.8908591!16s%2Fg%2F11h4b8wlqw!19sChIJywf2ohQrTIYR696w_EaEXpM?authuser=0&hl=en&rclk=1"
"Erik's Tree & Lawn Care Services",,,"4.9","452","Tree Service in Dallas, TX","https://www.google.com/maps/place/Erik%27s+Tree+%26+Lawn+Care+Services/data=!4m7!3m6!1s0x864c3d0f032aea99:0xa4bee430a50b295e!8m2!3d33.156003!4d-96.808615!16s%2Fg%2F11hz6ldhtw!19sChIJmeoqAw89TIYRXikLpTDkvqQ?authuser=0&hl=en&rclk=1"
"Texas Tree Transformations",,,"5.0","158","Tree Service in Dallas, TX","https://www.google.com/maps/place/Texas+Tree+Transformations/data=!4m7!3m6!1s0x864ea18533da8983:0x7b08b394cf279c55!8m2!3d32.8269602!4d-96.6936619!16s%2Fg%2F11l87hsrgk!19sChIJg4naM4WhToYRVZwnz5SzCHs?authuser=0&hl=en&rclk=1"
"Green Pine Tree Services",,,"4.7","616","Tree Service in Dallas, TX","https://www.google.com/maps/place/Green+Pine+Tree+Services/data=!4m7!3m6!1s0x864ebcac9829f5e9:0xd25337e6cf174d14!8m2!3d32.863991!4d-96.8079839!16s%2Fg%2F1tf02x3x!19sChIJ6fUpmKy8ToYRFE0Xz-Y3U9I?authuser=0&hl=en&rclk=1"
"S Green Tree Services",,,"4.9","112","Tree Service in Dallas, TX","https://www.google.com/maps/place/S+Green+Tree+Services/data=!4m7!3m6!1s0x864c1fe368f00ea3:0x61eaeefbd19e20a8!8m2!3d32.9120515!4d-96.719053!16s%2Fg%2F11j1mrzjxh!19sChIJow7waOMfTIYRqCCe0fvu6mE?authuser=0&hl=en&rclk=1"
"Dallas Tree Trimming and Removal Service",,,"5.0","71","Tree Service in Dallas, TX","https://www.google.com/maps/place/Dallas+Tree+Trimming+and+Removal+Service/data=!4m7!3m6!1s0x864ea353842eed3f:0x80d1fb27677041cd!8m2!3d32.7757141!4d-96.7037246!16s%2Fg%2F11mxygp_9w!19sChIJP-0uhFOjToYRzUFwZyf70YA?authuser=0&hl=en&rclk=1"
"Texas Tree Surgeons",,,"4.9","1,199","Tree Service in Dallas, TX","https://www.google.com/maps/place/Texas+Tree+Surgeons/data=!4m7!3m6!1s0x864e9fb0aadf01ef:0xaf8853fb15abef1e!8m2!3d32.9132265!4d-96.6723949!16s%2Fg%2F11f66h6bwm!19sChIJ7wHfqrCfToYRHu-rFftTiK8?authuser=0&hl=en&rclk=1"
"Live Oak Tree Service",,,"5.0","957","Tree Service in Dallas, TX","https://www.google.com/maps/place/Live+Oak+Tree+Service/data=!4m7!3m6!1s0x2f5b1ad0bb9c70c7:0xf7e7769c018abf28!8m2!3d32.7650659!4d-96.7466275!16s%2Fg%2F11k3dchd_8!19sChIJx3Ccu9AaWy8RKL-KAZx25_c?authuser=0&hl=en&rclk=1"
"Holcomb Tree Service",,,"4.3","77","Tree Service in Dallas, TX","https://www.google.com/maps/place/Holcomb+Tree+Service/data=!4m7!3m6!1s0x864ea1330fbe8cf3:0x1ed2346d9b8831!8m2!3d32.8337234!4d-96.6740342!16s%2Fg%2F1tgpt0cg!19sChIJ84y-DzOhToYRMYibbTTSHgA?authuser=0&hl=en&rclk=1"
"Infinity Tree Service",,,"4.8","488","Tree Service in Dallas, TX","https://www.google.com/maps/place/Infinity+Tree+Service/data=!4m7!3m6!1s0x864ea5f85673761f:0x2d2cccc8d175f100!8m2!3d32.7363569!4d-96.6388585!16s%2Fg%2F11hz_0wgkf!19sChIJH3ZzVvilToYRAPF10cjMLC0?authuser=0&hl=en&rclk=1"
"Texas Treehouse Tree Service & Stump Grinding",,,"5.0","39","Tree Service in Dallas, TX","https://www.google.com/maps/place/Texas+Treehouse+Tree+Service+%26+Stump+Grinding/data=!4m7!3m6!1s0x8f4ab5cf974d04d3:0xb7d3e03d9c42c05!8m2!3d32.798944!4d-96.617618!16s%2Fg%2F11vy0s170t!19sChIJ0wRNl8-1So8RBSzE2QM-fQs?authuser=0&hl=en&rclk=1"
"Leatherface Tree Service",,,"5.0","26","Tree Service in Dallas, TX","https://www.google.com/maps/place/Leatherface+Tree+Service/data=!4m7!3m6!1s0x864e9f8581445555:0x742646f1fd0bfd54!8m2!3d32.8625452!4d-96.7571466!16s%2Fg%2F11srgjzn3s!19sChIJVVVEgYWfToYRVP0L_fFGJnQ?authuser=0&hl=en&rclk=1"
"Just Trees",,,"4.8","54","Tree Service in Dallas, TX","https://www.google.com/maps/place/Just+Trees/data=!4m7!3m6!1s0x864c21a5e62b68b3:0xb542b2749c0f4a77!8m2!3d32.9526414!4d-96.7705945!16s%2Fg%2F1tk63j93!19sChIJs2gr5qUhTIYRd0oPnHSyQrU?authuser=0&hl=en&rclk=1"
"Hernandez Tree Experts",,,"4.9","1,374","Tree Service in Dallas, TX","https://www.google.com/maps/place/Hernandez+Tree+Experts/data=!4m7!3m6!1s0x864c19073675b183:0x510ae8fbadff454!8m2!3d33.0680555!4d-96.695035!16s%2Fg%2F11hzx3zs07!19sChIJg7F1NgcZTIYRVPTfuo-uEAU?authuser=0&hl=en&rclk=1"
"Benchmark Tree Service",,,"4.7","128","Tree Service in Dallas, TX","https://www.google.com/maps/place/Benchmark+Tree+Service/data=!4m7!3m6!1s0x864ea37e2d5bffff:0xe5d548bf31c2be02!8m2!3d32.7638563!4d-96.6644729!16s%2Fg%2F11h3vc56zy!19sChIJ__9bLX6jToYRAr7CMb9I1eU?authuser=0&hl=en&rclk=1"
"Ponce Tree Services",,,"4.9","136","Tree Service in Dallas, TX","https://www.google.com/maps/place/Ponce+Tree+Services/data=!4m7!3m6!1s0xa23002515e8d8dc9:0xd37f64b5e06a9b4a!8m2!3d32.8849904!4d-97.031894!16s%2Fg%2F11sqkl0jzt!19sChIJyY2NXlECMKIRSptq4LVkf9M?authuser=0&hl=en&rclk=1"
"Rudy's Tree Service",,,"4.7","31","Tree Service in Dallas, TX","https://www.google.com/maps/place/Rudy%27s+Tree+Service/data=!4m7!3m6!1s0x864c1fc4a42ff693:0xf854ba0fad2afbfb!8m2!3d32.9105285!4d-96.7222619!16s%2Fg%2F11cm_q0mkl!19sChIJk_YvpMQfTIYR-_sqrQ-6VPg?authuser=0&hl=en&rclk=1"
"3 Brothers tree Service",,,"5.0","83","Tree Service in Dallas, TX","https://www.google.com/maps/place/3+Brothers+tree+Service/data=!4m7!3m6!1s0x864e9d43dfcea6b7:0xca5b681f27392315!8m2!3d32.8623013!4d-96.8789111!16s%2Fg%2F11f60xwpd6!19sChIJt6bO30OdToYRFSM5Jx9oW8o?authuser=0&hl=en&rclk=1"
"Walter’s Tree Service",,,"4.9","33","Tree Service in Dallas, TX","https://www.google.com/maps/place/Walter%E2%80%99s+Tree+Service/data=!4m7!3m6!1s0x864e9f52990c5811:0x7460d95fa86a98eb!8m2!3d32.8924743!4d-96.7712748!16s%2Fg%2F11f62_qzbj!19sChIJEVgMmVKfToYR65hqqF_ZYHQ?authuser=0&hl=en&rclk=1"
"All Over Exterior Roofing",,,"5.0","236","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/All+Over+Exterior+Roofing/data=!4m7!3m6!1s0x86472fc18806aa71:0x2065138c803be509!8m2!3d29.806601!4d-95.453916!16s%2Fg%2F11f6sv713k!19sChIJcaoGiMEvR4YRCeU7gIwTZSA?authuser=0&hl=en&rclk=1"
"Peach State Roofing Inc",,,"3.8","5","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/Peach+State+Roofing+Inc/data=!4m7!3m6!1s0x8640d89c78f5c6db:0x296067eb78f325c8!8m2!3d29.82023!4d-95.669027!16s%2Fg%2F11g81czk9f!19sChIJ28b1eJzYQIYRyCXzeOtnYCk?authuser=0&hl=en&rclk=1"
"Precision Roof Crafters, Inc.",,,"4.9","397","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/Precision+Roof+Crafters,+Inc./data=!4m7!3m6!1s0x8640c3018856beb5:0x881920add624c6fd!8m2!3d29.7222363!4d-95.5248892!16s%2Fg%2F1tfsnclw!19sChIJtb5WiAHDQIYR_cYk1q0gGYg?authuser=0&hl=en&rclk=1"
"JC&C Roofing Company",,,"4.8","392","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/JC%26C+Roofing+Company/data=!4m7!3m6!1s0x8640dd7205d73a39:0xbb6c1c6963495871!8m2!3d29.790332!4d-95.5210101!16s%2Fg%2F1pp2tzj5w!19sChIJOTrXBXLdQIYRcVhJY2kcbLs?authuser=0&hl=en&rclk=1"
"Amstill Roofing",,,"4.9","1,610","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/Amstill+Roofing/data=!4m7!3m6!1s0x8640c34800357401:0x5bc7b5ffc557836e!8m2!3d29.769775!4d-95.5923483!16s%2Fg%2F1t_wpr4n!19sChIJAXQ1AEjDQIYRboNXxf-1x1s?authuser=0&hl=en&rclk=1"
"Houston Roofing & Construction",,,"4.9","321","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/Houston+Roofing+%26+Construction/data=!4m7!3m6!1s0x8640d0724bb1a283:0x9f9242bd566a8b3c!8m2!3d29.9087658!4d-95.5911356!16s%2Fg%2F1wk7r7c0!19sChIJg6KxS3LQQIYRPItqVr1Ckp8?authuser=0&hl=en&rclk=1"
"EZ Roof and Construction",,,"4.9","535","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/EZ+Roof+and+Construction/data=!4m7!3m6!1s0x8640c666dbd52b79:0x83d3abc25c762533!8m2!3d29.8661845!4d-95.5646198!16s%2Fg%2F1tfm70v5!19sChIJeSvV22bGQIYRMyV2XMKr04M?authuser=0&hl=en&rclk=1"
"TX Roofing & Services",,,"4.9","84","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/TX+Roofing+%26+Services/data=!4m7!3m6!1s0x8640c73493b30935:0xaa47fe137de847f4!8m2!3d29.8134998!4d-95.4602118!16s%2Fg%2F11tj2r6h7c!19sChIJNQmzkzTHQIYR9EfofRP-R6o?authuser=0&hl=en&rclk=1"
"DR Roofing and Construction",,,"4.9","231","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/DR+Roofing+and+Construction/data=!4m7!3m6!1s0x8640cdb86e43e8c7:0xade89ec97b63885f!8m2!3d29.9662407!4d-95.5534221!16s%2Fg%2F11pcm26f5z!19sChIJx-hDbrjNQIYRX4hje8me6K0?authuser=0&hl=en&rclk=1"
"Best Roofing and Construction LLC",,,"5.0","51","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/Best+Roofing+and+Construction+LLC/data=!4m7!3m6!1s0x8640db9604cdbc5b:0x512ffeb0408a5a2c!8m2!3d29.8053222!4d-95.5624663!16s%2Fg%2F11t7s_tpyt!19sChIJW7zNBJbbQIYRLFqKQLD-L1E?authuser=0&hl=en&rclk=1"
"314 Roofing Solutions",,,"5.0","1,140","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/314+Roofing+Solutions/data=!4m7!3m6!1s0x8640d23cbba9e769:0xbaf7aed0a7f091f3!8m2!3d29.9372765!4d-95.5265933!16s%2Fg%2F11bwcd5n9b!19sChIJaeepuzzSQIYR85Hwp9Cu97o?authuser=0&hl=en&rclk=1"
"M&M Roofing, Siding & Windows",,,"4.9","1,265","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/M%26M+Roofing,+Siding+%26+Windows/data=!4m7!3m6!1s0x8640c7a07e92bd45:0x175cf09df6f4c7af!8m2!3d29.7999461!4d-95.5573801!16s%2Fg%2F1tctxylp!19sChIJRb2SfqDHQIYRr8f09p3wXBc?authuser=0&hl=en&rclk=1"
"Moss Roofing Houston",,,"5.0","597","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/Moss+Roofing+Houston/data=!4m7!3m6!1s0x8640d90ddb6abd19:0x27acd90794a61b43!8m2!3d29.9205893!4d-95.6154875!16s%2Fg%2F11h_23w0h_!19sChIJGb1q2w3ZQIYRQxumlAfZrCc?authuser=0&hl=en&rclk=1"
"Ruff Roofing Houston",,,"4.8","433","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/Ruff+Roofing+Houston/data=!4m7!3m6!1s0x8640ddb1aca182f5:0xdadecce3d0e20a7d!8m2!3d29.7836331!4d-95.5936494!16s%2Fg%2F11vf74frqd!19sChIJ9YKhrLHdQIYRfQri0OPM3to?authuser=0&hl=en&rclk=1"
"Remodeland Roofing Company",,,"4.9","111","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/Remodeland+Roofing+Company/data=!4m7!3m6!1s0x8640cdd13ce5dbed:0xeea115d5b7bd099b!8m2!3d29.7859308!4d-95.5678038!16s%2Fg%2F11hj09pj6r!19sChIJ7dvlPNHNQIYRmwm9t9UVoe4?authuser=0&hl=en&rclk=1"
"TrueWorks Roofing",,,"4.9","239","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/TrueWorks+Roofing/data=!4m7!3m6!1s0x8640cd2af07a02a5:0x8ac58de2726f4a58!8m2!3d29.7869625!4d-95.4968717!16s%2Fg%2F11jbtzjhn6!19sChIJpQJ68CrNQIYRWEpvcuKNxYo?authuser=0&hl=en&rclk=1"
"Achilles Roofing & Exterior",,,"5.0","364","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/Achilles+Roofing+%26+Exterior/data=!4m7!3m6!1s0x8640e9772e9f3c71:0x6031c90b0b8d71c6!8m2!3d29.8063116!4d-95.564703!16s%2Fg%2F11fnrdqpgr!19sChIJcTyfLnfpQIYRxnGNCwvJMWA?authuser=0&hl=en&rclk=1"
"State Roofing Company",,,"4.9","129","Roofing Contractor in Houston, TX","https://www.google.com/maps/place/State+Roofing+Company/data=!4m7!3m6!1s0x8640dbe0ebc44913:0x51bf6e4385e39d6d!8m2!3d29.7827767!4d-95.6420859!16s%2Fg%2F1thlzv2r!19sChIJE0nE6-DbQIYRbZ3jhUNuv1E?authuser=0&hl=en&rclk=1"
"BlueTeam Houston",,,"","","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/BlueTeam+Houston/data=!4m7!3m6!1s0x8640c73c9049975b:0x3279aa9c014ec669!8m2!3d29.778189!4d-95.419285!16s%2Fg%2F11vh_m49st!19sChIJW5dJkDzHQIYRacZOAZyqeTI?authuser=0&hl=en&rclk=1"
"David Hicks Plumbing",,,"4.6","187","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/David+Hicks+Plumbing/data=!4m7!3m6!1s0x8640c096854eefab:0xeb57b427c9563e98!8m2!3d29.744514!4d-95.409152!16s%2Fg%2F1tgwn23c!19sChIJq-9OhZbAQIYRmD5WySe0V-s?authuser=0&hl=en&rclk=1"
"BAM Houston Water Damage Restorations",,,"5.0","42","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/BAM+Houston+Water+Damage+Restorations/data=!4m7!3m6!1s0x8640bf7a76e99487:0x2bcd48b5b3c5d512!8m2!3d29.7581859!4d-95.3646256!16s%2Fg%2F11ypxkvzt8!19sChIJh5Tpdnq_QIYREtXFs7VIzSs?authuser=0&hl=en&rclk=1"
"Water Damage Restoration Houston Express",,,"4.9","134","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/Water+Damage+Restoration+Houston+Express/data=!4m7!3m6!1s0x8640bfc8d8453039:0x4e7b7c2f1f89fcbb!8m2!3d29.7568702!4d-95.3642252!16s%2Fg%2F11wp94xgm3!19sChIJOTBF2Mi_QIYRu_yJHy98e04?authuser=0&hl=en&rclk=1"
"United Water Restoration Group of Houston",,,"4.8","64","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/United+Water+Restoration+Group+of+Houston/data=!4m7!3m6!1s0x8640dad07815f015:0x373802427b7a29c5!8m2!3d29.8200807!4d-95.5716554!16s%2Fg%2F11b8_67m_g!19sChIJFfAVeNDaQIYRxSl6e0ICODc?authuser=0&hl=en&rclk=1"
"Houston Water Damage Restoration",,,"5.0","15","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/Houston+Water+Damage+Restoration/data=!4m7!3m6!1s0x8640c55f288203ff:0x2ae59903f6686347!8m2!3d29.7833976!4d-95.4919728!16s%2Fg%2F11ypqt0kmh!19sChIJ_wOCKF_FQIYRR2No9gOZ5So?authuser=0&hl=en&rclk=1"
"DryMore",,,"5.0","138","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/DryMore/data=!4m7!3m6!1s0x8640daaa38da412f:0xd79f6eb851727af0!8m2!3d29.8647798!4d-95.5225967!16s%2Fg%2F124ssc5s1!19sChIJL0HaOKraQIYR8HpyUbhun9c?authuser=0&hl=en&rclk=1"
"Dry Force Water Removal Specialists",,,"4.8","273","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/Dry+Force+Water+Removal+Specialists/data=!4m7!3m6!1s0x8640d13c731da419:0x267ab675034f505d!8m2!3d29.8674723!4d-95.5730913!16s%2Fg%2F11gynwq5jn!19sChIJGaQdczzRQIYRXVBPA3W2eiY?authuser=0&hl=en&rclk=1"
"1st Choice",,,"5.0","45","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/1st+Choice/data=!4m7!3m6!1s0x834f2f0a2df8593d:0x19efddbc969aeb77!8m2!3d29.7719889!4d-95.3764367!16s%2Fg%2F11t6kyd18m!19sChIJPVn4LQovT4MRd-ualrzd7xk?authuser=0&hl=en&rclk=1"
"BIONIC Water Damage Restoration of Houston",,,"5.0","139","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/BIONIC+Water+Damage+Restoration+of+Houston/data=!4m7!3m6!1s0x8640cf8ed4712e0f:0x788fb13151afe07b!8m2!3d29.8650899!4d-95.5336379!16s%2Fg%2F11bbs_fy68!19sChIJDy5x1I7PQIYRe-CvUTGxj3g?authuser=0&hl=en&rclk=1"
"Mundae Restoration Services",,,"4.9","100","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/Mundae+Restoration+Services/data=!4m7!3m6!1s0x8640c3f924965343:0x11345916f90c4464!8m2!3d29.6906262!4d-95.4984902!16s%2Fg%2F11h0zfcvy5!19sChIJQ1OWJPnDQIYRZEQM-RZZNBE?authuser=0&hl=en&rclk=1"
"SERVPRO of River Oaks",,,"4.9","69","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/SERVPRO+of+River+Oaks/data=!4m7!3m6!1s0x86411d96e33babcd:0x292af46639dcce5d!8m2!3d29.745727!4d-95.4514906!16s%2Fg%2F11g0m1s_4q!19sChIJzas745YdQYYRXc7cOWb0Kik?authuser=0&hl=en&rclk=1"
"One Plus LLC",,,"4.6","41","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/One+Plus+LLC/data=!4m7!3m6!1s0x8640b9dde2c51721:0x2f8ae4bb9965757c!8m2!3d29.8555719!4d-95.3838535!16s%2Fg%2F11qnkh7ntp!19sChIJIRfF4t25QIYRfHVlmbvkii8?authuser=0&hl=en&rclk=1"
"PuroClean",,,"4.9","71","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/PuroClean/data=!4m7!3m6!1s0x86409725c4d645db:0xe7627fdacdba1eb4!8m2!3d29.7336898!4d-95.427153!16s%2Fg%2F11lfbjwgmp!19sChIJ20XWxCWXQIYRtB66zdp_Yuc?authuser=0&hl=en&rclk=1"
"1800 Water Damage Houston",,,"5.0","129","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/1800+Water+Damage+Houston/data=!4m7!3m6!1s0x42859f2ff5f4aa1d:0x8448cfa912374de1!8m2!3d29.5426838!4d-95.1333732!16s%2Fg%2F11k3shxq28!19sChIJHar09S-fhUIR4U03EqnPSIQ?authuser=0&hl=en&rclk=1"
"Water Damage Rescue Inc",,,"4.9","53","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/Water+Damage+Rescue+Inc/data=!4m7!3m6!1s0x8640c36f6fc2671d:0x44024e33cc89c7eb!8m2!3d29.704862!4d-95.4851821!16s%2Fg%2F11ss6lpwm6!19sChIJHWfCb2_DQIYR68eJzDNOAkQ?authuser=0&hl=en&rclk=1"
"Voda Cleaning & Restoration of Houston",,,"5.0","244","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/Voda+Cleaning+%26+Restoration+of+Houston/data=!4m7!3m6!1s0x8cd3712997e52951:0x3476eb7ee5e30534!8m2!3d29.8768544!4d-95.6070617!16s%2Fg%2F11vhtn6rkp!19sChIJUSnllylx04wRNAXj5X7rdjQ?authuser=0&hl=en&rclk=1"
"United Emergency Water Damage",,,"4.9","49","Water Damage Restoration in Houston, TX","https://www.google.com/maps/place/United+Emergency+Water+Damage/data=!4m7!3m6!1s0x8640c5102734c89d:0xb5cbd18dc708e158!8m2!3d29.8167852!4d-95.5244534!16s%2Fg%2F11sjm4fkcl!19sChIJncg0JxDFQIYRWOEIx43Ry7U?authuser=0&hl=en&rclk=1"
"Southwest Property Landscaping",,,"3.8","20","Tree Service in Houston, TX","https://www.google.com/maps/place/Southwest+Property+Landscaping/data=!4m7!3m6!1s0x8640c2261183d17b:0xe1becbfb5da97cc8!8m2!3d29.710696!4d-95.481817!16s%2Fg%2F1tcz8pxg!19sChIJe9GDESbCQIYRyHypXfvLvuE?authuser=0&hl=en&rclk=1"
"Bartlett Tree Experts",,,"4.1","48","Tree Service in Houston, TX","https://www.google.com/maps/place/Bartlett+Tree+Experts/data=!4m7!3m6!1s0x8640c809f99e4495:0xdee8b3cab36fd82!8m2!3d29.814069!4d-95.47045!16s%2Fg%2F1thk93tx!19sChIJlUSe-QnIQIYRgv02qzyL7g0?authuser=0&hl=en&rclk=1"
"OM Tree Service",,,"5.0","382","Tree Service in Houston, TX","https://www.google.com/maps/place/OM+Tree+Service/data=!4m7!3m6!1s0x8640c5e24a6a3283:0x6bb3de25a3370ebf!8m2!3d29.8037858!4d-95.525132!16s%2Fg%2F11frspy97y!19sChIJgzJqSuLFQIYRvw43oyXes2s?authuser=0&hl=en&rclk=1"
"H&H Tree Services",,,"4.9","332","Tree Service in Houston, TX","https://www.google.com/maps/place/H%26H+Tree+Services/data=!4m7!3m6!1s0x8640df76b69d9ce5:0x4dceb35fc50e3203!8m2!3d29.6964955!4d-95.6670968!16s%2Fg%2F11fsjdjmk2!19sChIJ5ZydtnbfQIYRAzIOxV-zzk0?authuser=0&hl=en&rclk=1"
"RF Tree Service",,,"4.9","338","Tree Service in Houston, TX","https://www.google.com/maps/place/RF+Tree+Service/data=!4m7!3m6!1s0x8640c42c5253fc6d:0xb0a73c6d01db2805!8m2!3d29.810771!4d-95.4854946!16s%2Fg%2F11g6mh9wnj!19sChIJbfxTUizEQIYRBSjbAW08p7A?authuser=0&hl=en&rclk=1"
"Monster Tree Service of Northwest Houston",,,"4.9","349","Tree Service in Houston, TX","https://www.google.com/maps/place/Monster+Tree+Service+of+Northwest+Houston/data=!4m7!3m6!1s0x8640cd9140901b63:0xc484c17a851e8556!8m2!3d29.9650416!4d-95.5055703!16s%2Fg%2F11hzmn04zq!19sChIJYxuQQJHNQIYRVoUehXrBhMQ?authuser=0&hl=en&rclk=1"
"SavATree",,,"4.7","119","Tree Service in Houston, TX","https://www.google.com/maps/place/SavATree/data=!4m7!3m6!1s0x863f5c2e16505589:0x8166025f1719d038!8m2!3d29.791965!4d-95.4580745!16s%2Fg%2F1vd95gxk!19sChIJiVVQFi5cP4YRONAZF18CZoE?authuser=0&hl=en&rclk=1"
"Nature's Tree Removal of Houston",,,"4.8","292","Tree Service in Houston, TX","https://www.google.com/maps/place/Nature%27s+Tree+Removal+of+Houston/data=!4m7!3m6!1s0x864737440e980d0b:0x695940d5b06154a!8m2!3d29.9581764!4d-95.5519252!16s%2Fg%2F11h191zsdv!19sChIJCw2YDkQ3R4YRShUGWw2UlQY?authuser=0&hl=en&rclk=1"
"Houston Tree Surgeons",,,"4.7","75","Tree Service in Houston, TX","https://www.google.com/maps/place/Houston+Tree+Surgeons/data=!4m7!3m6!1s0x8640c0f63b8d3f37:0xdad49683b11d951a!8m2!3d29.725839!4d-95.4216927!16s%2Fg%2F11b8c50ktx!19sChIJNz-NO_bAQIYRGpUdsYOW1No?authuser=0&hl=en&rclk=1"
"JRP Tree & Demolition Services",,,"4.8","284","Tree Service in Houston, TX","https://www.google.com/maps/place/JRP+Tree+%26+Demolition+Services/data=!4m7!3m6!1s0x864094e976155ca9:0x4209ee3feddb3722!8m2!3d29.617816!4d-95.370323!16s%2Fg%2F11c1q49ym4!19sChIJqVwVdumUQIYRIjfb7T_uCUI?authuser=0&hl=en&rclk=1"
"Affordable Tree Service",,,"4.9","195","Tree Service in Houston, TX","https://www.google.com/maps/place/Affordable+Tree+Service/data=!4m7!3m6!1s0x8640b55452cbffff:0xe22179873fae28d5!8m2!3d30.0308366!4d-95.459659!16s%2Fg%2F11h3vbv2w8!19sChIJ___LUlS1QIYR1SiuP4d5IeI?authuser=0&hl=en&rclk=1"
